workerIdAnon,randCondNum,valid,dem_gender,dem_language,iwould_large,iexpectother_large,predicted_C_proport,total_time,emotion_order,val_notrecognized,val_recognized,val_familiar,val_trainingvideo,val_emomatch_contemptuous,val_expressionmatch_joyful,payoff_comprehension_CD12_p1,payoff_comprehension_CD12_p2,payoff_comprehension_DD42_p1,payoff_comprehension_CC42_p1
92a881d57bc0cfe923cecb116a8c5d17f2dc84c725f400c29ea7a9f0,set10,1,female,English,split,split,30,1484.985,"['Annoyed', 'Contemptuous', 'Furious', 'Relieved', 'Content', 'Jealous', 'Joyful', 'Apprehensive', 'Impressed', 'Devastated', 'Embarrassed', 'Excited', 'Hopeful', 'Surprised', 'Grateful', 'Proud', 'Disgusted', 'Terrified', 'Guilty', 'Disappointed']",1,No,"Yes, I knew what each emotion label meant.",7510,disdainful,AF25HAS,0,12000,0,21000
c0d53a4547690581935423d4350c6effc8d309d8bd6eaa789ae2b140,set59,1,male,English,split,split,66,1195.206,"['Content', 'Annoyed', 'Apprehensive', 'Excited', 'Guilty', 'Grateful', 'Joyful', 'Embarrassed', 'Hopeful', 'Disappointed', 'Surprised', 'Furious', 'Impressed', 'Terrified', 'Proud', 'Jealous', 'Devastated', 'Relieved', 'Contemptuous', 'Disgusted']",1,no,"yes, I knew them all ",7510,disdainful,AF25HAS,0,12000,0,21000
13095651f8c7842d2e7f664bf8a7c0dbf3817e4cc9ed4972ad000229,set122,1,female,Italian,notsure,notsure,37,1525.85,"['Hopeful', 'Guilty', 'Surprised', 'Disgusted', 'Excited', 'Disappointed', 'Relieved', 'Proud', 'Jealous', 'Apprehensive', 'Content', 'Contemptuous', 'Devastated', 'Embarrassed', 'Joyful', 'Grateful', 'Annoyed', 'Impressed', 'Terrified', 'Furious']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,21000
096de17199cc772c0f5cfe90a650cc40fa341bb02a700a576315f150,set42,1,female,English,split,split,44,1193.95,"['Furious', 'Surprised', 'Excited', 'Grateful', 'Jealous', 'Proud', 'Devastated', 'Joyful', 'Annoyed', 'Terrified', 'Impressed', 'Hopeful', 'Relieved', 'Embarrassed', 'Disappointed', 'Content', 'Apprehensive', 'Guilty', 'Contemptuous', 'Disgusted']",1,no,I knew all the meanings,7510,disdainful,AF25HAS,0,12000,0,21000
eb3aefd8619f069bb94d0a667539d361c6f1d9fc4bdda9a330e7e897,set108,1,female,English,steal,notsure,86,1941.511,"['Content', 'Surprised', 'Embarrassed', 'Hopeful', 'Devastated', 'Grateful', 'Apprehensive', 'Contemptuous', 'Guilty', 'Disappointed', 'Jealous', 'Proud', 'Relieved', 'Furious', 'Excited', 'Terrified', 'Disgusted', 'Impressed', 'Joyful', 'Annoyed']",1,no,yes,7510,disdainful,AF25HAS,6000,6000,42000,21000
498121f48ebbd0d84b400e07fc6a326ca7b6a15275c4dc317f56fc62,set76,0,female,English,steal,steal,27,1071.367,"['Impressed', 'Disgusted', 'Apprehensive', 'Contemptuous', 'Surprised', 'Excited', 'Relieved', 'Hopeful', 'Disappointed', 'Joyful', 'Proud', 'Jealous', 'Guilty', 'Content', 'Furious', 'Devastated', 'Embarrassed', 'Grateful', 'Terrified', 'Annoyed']",1,no,yes,7510,envious,AF25HAS,0,12000,0,21000
3119cb0f9f05cd5381c4f5590b36dc35e32b9867f07904b974b2683f,set104,1,male,English,split,notsure,24,885.986,"['Devastated', 'Content', 'Apprehensive', 'Contemptuous', 'Disappointed', 'Excited', 'Relieved', 'Impressed', 'Jealous', 'Terrified', 'Furious', 'Proud', 'Embarrassed', 'Hopeful', 'Guilty', 'Disgusted', 'Surprised', 'Grateful', 'Joyful', 'Annoyed']",1,no,Yes,7510,disdainful,AF25HAS,0,12000,42000,21000
4b44926c635720a4cc82fe6563625da03966287a6bf158a82a7f5598,set56,1,female,English,split,split,33,1445.01,"['Disgusted', 'Relieved', 'Excited', 'Apprehensive', 'Content', 'Annoyed', 'Guilty', 'Terrified', 'Proud', 'Contemptuous', 'Embarrassed', 'Furious', 'Jealous', 'Devastated', 'Grateful', 'Impressed', 'Disappointed', 'Joyful', 'Hopeful', 'Surprised']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,21000
9501e8b66e5ad79bc394ae4fe94a94272fba64b11d1dced119b1ff60,set13,1,female,English,split,split,40,2169.774,"['Furious', 'Surprised', 'Impressed', 'Embarrassed', 'Annoyed', 'Disappointed', 'Disgusted', 'Contemptuous', 'Jealous', 'Excited', 'Guilty', 'Proud', 'Joyful', 'Terrified', 'Grateful', 'Content', 'Relieved', 'Devastated', 'Apprehensive', 'Hopeful']",1,"No, none.",Familiar with all,7510,disdainful,AF25HAS,0,12000,0,21000
6d64763b5cc4ebee41e8a4d4291731cec51a660c7a2a21fe3e07016f,set33,1,male,english,steal,notsure,65,1352.08,"['Proud', 'Embarrassed', 'Impressed', 'Guilty', 'Grateful', 'Relieved', 'Hopeful', 'Excited', 'Apprehensive', 'Joyful', 'Disgusted', 'Content', 'Terrified', 'Jealous', 'Furious', 'Disappointed', 'Surprised', 'Devastated', 'Contemptuous', 'Annoyed']",1,no,"Yes, I am very familiar with the emotions that were listed and I know their meanings",7510,disdainful,AF25HAS,0,12000,0,21000
ba45ab649aed53ac2098fb2a86d17def99e946f24fadec1a037ef733,set60,1,,English,split,notsure,59,902.467,"['Apprehensive', 'Devastated', 'Grateful', 'Impressed', 'Hopeful', 'Jealous', 'Terrified', 'Disappointed', 'Annoyed', 'Disgusted', 'Proud', 'Contemptuous', 'Joyful', 'Embarrassed', 'Surprised', 'Furious', 'Guilty', 'Content', 'Relieved', 'Excited']",1,Nope,"Yes, I knew all of them",7510,disdainful,AF25HAS,0,12000,42000,0
2d177767635d6f14436cfe3941fc9ac1462f4fa99905a84321ba321a,set37,0,female,English,split,split,32,1639.119,"['Contemptuous', 'Apprehensive', 'Disgusted', 'Terrified', 'Proud', 'Embarrassed', 'Content', 'Annoyed', 'Excited', 'Surprised', 'Joyful', 'Relieved', 'Jealous', 'Hopeful', 'Grateful', 'Furious', 'Impressed', 'Devastated', 'Disappointed', 'Guilty']",1,no,yes,7510,envious,AF25HAS,0,0,0,21000
0c7f43ff7c0b7644457c4d72ccbab9963358b9fdaa10145753ed4329,set80,0,male,English,split,notsure,38,4326.679,"['Hopeful', 'Proud', 'Excited', 'Impressed', 'Relieved', 'Annoyed', 'Furious', 'Terrified', 'Contemptuous', 'Jealous', 'Disgusted', 'Grateful', 'Joyful', 'Content', 'Guilty', 'Surprised', 'Devastated', 'Embarrassed', 'Disappointed', 'Apprehensive']",1,No,Yes,76230,disdainful,AF25HAS,6000,6000,42000,0
f97815359fe1f5dff917538f847fee99f5865087edf41986e4b354cf,set51,1,female,English,notsure,notsure,52,1296.215,"['Relieved', 'Annoyed', 'Terrified', 'Disappointed', 'Excited', 'Hopeful', 'Proud', 'Apprehensive', 'Guilty', 'Content', 'Impressed', 'Devastated', 'Contemptuous', 'Jealous', 'Grateful', 'Joyful', 'Surprised', 'Embarrassed', 'Disgusted', 'Furious']",1,"No, I did not recognize any of the clips",Not unfamiliar with any definitions,7510,disdainful,AF25HAS,0,12000,0,0
23086cde538d0e02afd33ca3af25f248e69d77fcd51763a3045d79e6,set44,0,male,English,steal,notsure,67,749.403,"['Disappointed', 'Surprised', 'Apprehensive', 'Proud', 'Relieved', 'Annoyed', 'Content', 'Joyful', 'Jealous', 'Furious', 'Contemptuous', 'Excited', 'Guilty', 'Impressed', 'Embarrassed', 'Hopeful', 'Devastated', 'Grateful', 'Terrified', 'Disgusted']",0,I've done a hit like this in the past but it was different. I do not remember any of the outcomes though.,Yes.,7510,envious,AF25HAS,0,12000,0,21000
08b312e0139685a6c284ae3b4e243f39881d6531d03965eee74e2d11,set91,1,female,english,split,split,45,1202.605,"['Disgusted', 'Jealous', 'Hopeful', 'Embarrassed', 'Devastated', 'Guilty', 'Proud', 'Impressed', 'Grateful', 'Apprehensive', 'Excited', 'Relieved', 'Content', 'Annoyed', 'Terrified', 'Surprised', 'Disappointed', 'Furious', 'Joyful', 'Contemptuous']",1,no,i knew what each one was,7510,disdainful,AF25HAS,6000,6000,0,21000
e8b6bdfe81a4f1d1a0e5567b3261cce956bf71420936477e81ec7281,set44,0,male,english,split,steal,27,1007.638,"['Hopeful', 'Content', 'Terrified', 'Excited', 'Disgusted', 'Disappointed', 'Contemptuous', 'Jealous', 'Relieved', 'Grateful', 'Guilty', 'Impressed', 'Surprised', 'Proud', 'Embarrassed', 'Devastated', 'Joyful', 'Annoyed', 'Furious', 'Apprehensive']",1,2 6 9,joyful furious,76230,appreciative,AF25HAS,6000,6000,21000,21000
3fcab304e3df49244d7e7cd4a5bbce06d0c3d0a03f0a7e3a63d3db4e,set70,1,female,English,split,split,60,1776.651,"['Joyful', 'Excited', 'Guilty', 'Surprised', 'Content', 'Proud', 'Annoyed', 'Jealous', 'Terrified', 'Devastated', 'Disgusted', 'Relieved', 'Disappointed', 'Grateful', 'Embarrassed', 'Impressed', 'Furious', 'Apprehensive', 'Contemptuous', 'Hopeful']",1,No.,"Yes, I knew them all.",7510,disdainful,AF25HAS,0,12000,0,21000
2a020f366e8ab71151032eeb4d96ace55fafe41ab607b5d4bd030f0a,set76,1,female,English,split,steal,90,1023.844,"['Hopeful', 'Furious', 'Devastated', 'Grateful', 'Terrified', 'Contemptuous', 'Excited', 'Embarrassed', 'Annoyed', 'Disgusted', 'Surprised', 'Impressed', 'Disappointed', 'Guilty', 'Jealous', 'Apprehensive', 'Joyful', 'Content', 'Relieved', 'Proud']",1,No,Yes,7510,disdainful,AF25HAS,0,12000,0,21000
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,set91,1,male,English,split,notsure,31,1962.563,"['Apprehensive', 'Disappointed', 'Excited', 'Joyful', 'Guilty', 'Surprised', 'Hopeful', 'Impressed', 'Annoyed', 'Proud', 'Devastated', 'Grateful', 'Jealous', 'Terrified', 'Furious', 'Content', 'Disgusted', 'Embarrassed', 'Contemptuous', 'Relieved']",1,I did not recognize them.,I knew the meaning of all the emotions.,7510,disdainful,AF25HAS,0,12000,0,21000
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,set84,1,female,English,split,notsure,25,1071.345,"['Excited', 'Grateful', 'Contemptuous', 'Disappointed', 'Proud', 'Hopeful', 'Embarrassed', 'Relieved', 'Jealous', 'Annoyed', 'Apprehensive', 'Impressed', 'Disgusted', 'Terrified', 'Surprised', 'Furious', 'Devastated', 'Joyful', 'Guilty', 'Content']",1,"No, I did not recognize them.","Yes, I know what all of them mean.",7510,disdainful,AF25HAS,0,12000,0,21000
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,set110,0,male, ENGLISH,split,notsure,2,2724.931,"['Jealous', 'Contemptuous', 'Guilty', 'Furious', 'Terrified', 'Content', 'Impressed', 'Surprised', 'Excited', 'Relieved', 'Hopeful', 'Disappointed', 'Joyful', 'Embarrassed', 'Apprehensive', 'Annoyed', 'Grateful', 'Devastated', 'Proud', 'Disgusted']",1,NO,Devastated,7510,appreciative,AF25HAS,12000,6000,21000,21000
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,set0,1,male,English,split,steal,75,2072.095,"['Excited', 'Apprehensive', 'Embarrassed', 'Disappointed', 'Proud', 'Contemptuous', 'Devastated', 'Terrified', 'Joyful', 'Guilty', 'Disgusted', 'Content', 'Grateful', 'Hopeful', 'Annoyed', 'Jealous', 'Relieved', 'Furious', 'Surprised', 'Impressed']",1,no,Yes I was aware of what all the words meant.,7510,disdainful,AF25HAS,0,12000,0,21000
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,set72,1,male,english,split,notsure,57,2136.52,"['Surprised', 'Terrified', 'Disappointed', 'Joyful', 'Apprehensive', 'Jealous', 'Devastated', 'Content', 'Grateful', 'Furious', 'Excited', 'Proud', 'Contemptuous', 'Guilty', 'Embarrassed', 'Hopeful', 'Annoyed', 'Relieved', 'Impressed', 'Disgusted']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,21000
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,set120,0,male,English,split,notsure,67,1033.539,"['Impressed', 'Disgusted', 'Devastated', 'Embarrassed', 'Excited', 'Guilty', 'Contemptuous', 'Furious', 'Annoyed', 'Hopeful', 'Disappointed', 'Jealous', 'Content', 'Surprised', 'Terrified', 'Proud', 'Relieved', 'Apprehensive', 'Joyful', 'Grateful']",1,no,yes they were all familiar to me,7510,envious,AF25HAS,0,12000,0,21000
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,set15,1,male,English,split,split,35,1523.687,"['Disgusted', 'Furious', 'Apprehensive', 'Hopeful', 'Impressed', 'Excited', 'Grateful', 'Jealous', 'Disappointed', 'Guilty', 'Contemptuous', 'Joyful', 'Devastated', 'Terrified', 'Annoyed', 'Content', 'Embarrassed', 'Surprised', 'Relieved', 'Proud']",1,no,yes I understood the meaning,7510,disdainful,AF25HAS,0,12000,0,21000
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,set18,0,male,English,split,split,20,959.81,"['Proud', 'Apprehensive', 'Grateful', 'Terrified', 'Furious', 'Guilty', 'Surprised', 'Devastated', 'Content', 'Annoyed', 'Impressed', 'Joyful', 'Jealous', 'Excited', 'Hopeful', 'Embarrassed', 'Disappointed', 'Relieved', 'Disgusted', 'Contemptuous']",1,watch video is joyfull,Grateful,32900,respectful,AF25HAS,6000,12000,42000,56000
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,set3,1,female,english,split,notsure,23,1353.928,"['Content', 'Jealous', 'Guilty', 'Terrified', 'Annoyed', 'Disappointed', 'Devastated', 'Excited', 'Proud', 'Impressed', 'Furious', 'Grateful', 'Hopeful', 'Relieved', 'Joyful', 'Embarrassed', 'Surprised', 'Apprehensive', 'Disgusted', 'Contemptuous']",1,nope,Yes,7510,disdainful,AF25HAS,0,12000,0,0
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,set80,1,female,english,split,split,31,1055.049,"['Surprised', 'Joyful', 'Terrified', 'Hopeful', 'Embarrassed', 'Annoyed', 'Devastated', 'Contemptuous', 'Apprehensive', 'Disappointed', 'Impressed', 'Jealous', 'Content', 'Excited', 'Furious', 'Relieved', 'Guilty', 'Disgusted', 'Proud', 'Grateful']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,21000
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,set116,1,female,English,notsure,notsure,77,1442.936,"['Terrified', 'Devastated', 'Relieved', 'Content', 'Excited', 'Disgusted', 'Disappointed', 'Contemptuous', 'Proud', 'Furious', 'Guilty', 'Grateful', 'Annoyed', 'Surprised', 'Apprehensive', 'Joyful', 'Jealous', 'Hopeful', 'Embarrassed', 'Impressed']",1,No,"Yes,  knew the meanings of all of the labels.",7510,disdainful,AF25HAS,0,12000,0,21000
50f9657421faec04317075372a3c5387ccbb3961fa0edd88827603b2,set37,1,female,English,split,notsure,25,1706.231,"['Joyful', 'Disgusted', 'Apprehensive', 'Terrified', 'Guilty', 'Surprised', 'Hopeful', 'Proud', 'Contemptuous', 'Furious', 'Content', 'Excited', 'Relieved', 'Grateful', 'Impressed', 'Disappointed', 'Devastated', 'Annoyed', 'Embarrassed', 'Jealous']",1,no,I knew the meanings.,7510,disdainful,AF25HAS,0,12000,0,21000
90ce7aa285f2103a26d1e96637b16d1456ae97bc2059d4aa7efdaa25,set128,0,female,English,split,steal,85,2258.354,"['Disappointed', 'Annoyed', 'Impressed', 'Grateful', 'Surprised', 'Apprehensive', 'Content', 'Excited', 'Joyful', 'Disgusted', 'Devastated', 'Furious', 'Jealous', 'Contemptuous', 'Terrified', 'Hopeful', 'Embarrassed', 'Proud', 'Relieved', 'Guilty']",0,Yeah. Last video very surprised and I liked to watched she win the prize.,Terrified,76230,envious,AF25HAS,16000,6000,21000,0
580167b6e7a19af0f149987ba04cf085705f7a510ddae88cd5219f32,set49,1,male,English ,split,split,40,2681.16,"['Surprised', 'Hopeful', 'Guilty', 'Impressed', 'Embarrassed', 'Proud', 'Excited', 'Annoyed', 'Devastated', 'Disgusted', 'Terrified', 'Disappointed', 'Content', 'Jealous', 'Joyful', 'Relieved', 'Grateful', 'Furious', 'Apprehensive', 'Contemptuous']",1,No,Na,7510,disdainful,AF25HAS,0,12000,0,21000
6ba07f184d78e39629d11115e5a58248540d280e1dc04680a2d9b315,set110,1,male,English,steal,notsure,33,1606.744,"['Surprised', 'Joyful', 'Excited', 'Impressed', 'Terrified', 'Grateful', 'Relieved', 'Jealous', 'Disgusted', 'Embarrassed', 'Content', 'Apprehensive', 'Hopeful', 'Proud', 'Guilty', 'Devastated', 'Contemptuous', 'Annoyed', 'Furious', 'Disappointed']",1,I didn't recognize any.,I knew what they meant.,7510,disdainful,AF25HAS,0,12000,0,21000
06e8bbf378b6eed8b83b548732610e9c1cd5c1e81bf3cc95cb631400,set43,1,male,English,split,split,35,1734.205,"['Guilty', 'Devastated', 'Proud', 'Contemptuous', 'Relieved', 'Grateful', 'Joyful', 'Embarrassed', 'Excited', 'Furious', 'Disgusted', 'Content', 'Annoyed', 'Hopeful', 'Terrified', 'Jealous', 'Disappointed', 'Impressed', 'Apprehensive', 'Surprised']",1,no,Yes I knew the mall,7510,disdainful,AF25HAS,0,12000,0,21000
aecd91abff9c4e2fccf450f4fc33cf636a2b0046c3bcee3b1a37c47e,set54,0,female,english,split,steal,52,1188.672,"['Impressed', 'Jealous', 'Surprised', 'Embarrassed', 'Grateful', 'Annoyed', 'Guilty', 'Disgusted', 'Relieved', 'Disappointed', 'Excited', 'Furious', 'Devastated', 'Joyful', 'Terrified', 'Content', 'Hopeful', 'Apprehensive', 'Proud', 'Contemptuous']",1,"yes , different game show",yes,12246,respectful,AF25HAS,12000,12000,42000,42000
a677f2387c5cded245e4b1221c8b8eda8e6d7dcaa013b3b3f53512ff,set113,1,male,English,split,split,30,2895.598,"['Guilty', 'Contemptuous', 'Excited', 'Devastated', 'Furious', 'Content', 'Impressed', 'Disgusted', 'Disappointed', 'Jealous', 'Joyful', 'Proud', 'Annoyed', 'Embarrassed', 'Terrified', 'Surprised', 'Hopeful', 'Apprehensive', 'Grateful', 'Relieved']",1,Did not recognize any,I had to look up contemptuous to confirm at the beginning of the ratings,7510,disdainful,AF25HAS,0,12000,0,21000
05f9c210edcd047d60c57bf51eb728d2953e8ebf20b1803831d6cf88,set7,1,female,English,notsure,notsure,30,1412.431,"['Excited', 'Devastated', 'Disappointed', 'Grateful', 'Annoyed', 'Relieved', 'Jealous', 'Terrified', 'Disgusted', 'Guilty', 'Impressed', 'Hopeful', 'Furious', 'Surprised', 'Joyful', 'Proud', 'Contemptuous', 'Apprehensive', 'Embarrassed', 'Content']",1,No I did not,I understood them all,7510,disdainful,AF25HAS,0,12000,0,21000
bf14175e114816c02c8d1f44ef498c7b82b4258b53b6ef7d3e9777c6,set128,1,female,English,split,split,29,1104.647,"['Terrified', 'Impressed', 'Proud', 'Grateful', 'Devastated', 'Annoyed', 'Hopeful', 'Surprised', 'Furious', 'Guilty', 'Disgusted', 'Content', 'Jealous', 'Excited', 'Embarrassed', 'Contemptuous', 'Disappointed', 'Relieved', 'Apprehensive', 'Joyful']",1,No,Yes,7510,disdainful,AF25HAS,0,12000,0,21000
8b1841f510f346ef7556967b5c283e99ec46087c3b0633daa605a327,set7,0,male,ENGLISH,steal,steal,96,5669.572,"['Surprised', 'Disappointed', 'Contemptuous', 'Hopeful', 'Disgusted', 'Content', 'Devastated', 'Grateful', 'Impressed', 'Terrified', 'Furious', 'Joyful', 'Annoyed', 'Jealous', 'Excited', 'Embarrassed', 'Guilty', 'Relieved', 'Apprehensive', 'Proud']",1,NO,YES ALL,12246,respectful,AF11SAS,16000,12000,42000,42000
2769d1eef1e89235bd74fee2ee9535acb4d709ef026c88a76d639372,set44,1,female,English,steal,split,76,1121.777,"['Furious', 'Grateful', 'Jealous', 'Joyful', 'Content', 'Devastated', 'Apprehensive', 'Guilty', 'Contemptuous', 'Hopeful', 'Excited', 'Proud', 'Impressed', 'Surprised', 'Relieved', 'Disgusted', 'Annoyed', 'Terrified', 'Embarrassed', 'Disappointed']",1,na,yes,7510,disdainful,AF25HAS,0,12000,42000,0
8a35b0f7e8d6e19197ed7f039d9be40601c2fdbaa7c94fb33cb8be9b,set120,1,male,Chinese,split,split,35,1460.716,"['Contemptuous', 'Grateful', 'Guilty', 'Disgusted', 'Hopeful', 'Terrified', 'Excited', 'Annoyed', 'Apprehensive', 'Content', 'Devastated', 'Relieved', 'Impressed', 'Proud', 'Furious', 'Disappointed', 'Jealous', 'Joyful', 'Embarrassed', 'Surprised']",1,no,Yes. I know.,7510,disdainful,AF25HAS,0,12000,0,21000
88a357af79cf018f91c5a93e6a4166178699fa97718bd0502b25ff24,set18,1,male,English,split,split,32,2762.373,"['Guilty', 'Disappointed', 'Relieved', 'Furious', 'Disgusted', 'Terrified', 'Excited', 'Apprehensive', 'Grateful', 'Surprised', 'Hopeful', 'Annoyed', 'Contemptuous', 'Content', 'Jealous', 'Impressed', 'Devastated', 'Embarrassed', 'Joyful', 'Proud']",1,Nope!,Totally familiar with all of them,7510,disdainful,AF25HAS,0,12000,0,21000
1dc9b8819528ca4973d08c3d3435205427030ba3e4908205b0bf7bc0,set54,1,female,English,split,notsure,40,2276.639,"['Devastated', 'Hopeful', 'Jealous', 'Relieved', 'Disappointed', 'Impressed', 'Proud', 'Contemptuous', 'Embarrassed', 'Disgusted', 'Guilty', 'Grateful', 'Surprised', 'Furious', 'Terrified', 'Joyful', 'Annoyed', 'Apprehensive', 'Content', 'Excited']",1,No,I knew the meaning of all of the terms.,7510,disdainful,AF25HAS,0,12000,0,21000